page	claim_id	heading	label	status	warrant	reference	context
GameTheory_Full_Pack.html	GameTheory_Full_Pack#14	The Painting and the Proof	proved	proved	-	AXLE/Main_v6.lean	e (WP-28) Unsourced WTI historical vol Permian–Cushing 0.35–0.42 Empirically above σ* in 68% of months EIA 2015–2024 AXLE · Lean 4 · Mathlib4 · 0 Extra Axioms Lean 4 Formal Proofs 
GameTheory_Full_Pack.html	GameTheory_Full_Pack#15	The Painting and the Proof	proved	proved	-	AXLE/Main_v6.lean	EIA 2015–2024 AXLE · Lean 4 · Mathlib4 · 0 Extra Axioms Lean 4 Formal Proofs Four theorems fully proved in AXLE. No sorry. No axioms beyond Mathlib4 standard. AXLE/Main_v6.lean — C
GameTheory_Full_Pack.html	GameTheory_Full_Pack#16	The Painting and the Proof	proved	proved	-	-	K ∘ C def GenerativeOp (M : GenerativeManifold) (C : CompressionOp M) (K : CurvatureOp M) (F : FoldOp M) (U : UnfoldOp M) : M.carrier → M.carrier := U.map ∘ F.map ∘ K.map ∘ C.map -
GameTheory_Full_Pack.html	GameTheory_Full_Pack#17	The Painting and the Proof	proved	proved	-	-	carrier → M.carrier := U.map ∘ F.map ∘ K.map ∘ C.map -- Stability radius: proved ε₀ = 1/3 def stabilityRadius : ℝ := 1 / 3 theorem stabilityRadius_eq : stabilityRadius = 1 / 3 := r
GameTheory_Full_Pack.html	GameTheory_Full_Pack#18	The Painting and the Proof	proved	proved	-	AXLE/MahloClosure.lean	IsCompact (Set.Icc (1/3 : ℝ) (2 : ℝ)) := by exact isCompact_Icc -- Whitney A₁ fold at critical curvature κ* -- V(q) = q³ − 3q, Morse condition ∂V/∂q = 0 at q = 1 -- Contact form no
GameTheory_Full_Pack.html	GameTheory_Full_Pack#19	The Painting and the Proof	proved	proved	-	AXLE/MahloClosure.lean	:= by exact isCompact_Icc -- Whitney A₁ fold at critical curvature κ* -- V(q) = q³ − 3q, Morse condition ∂V/∂q = 0 at q = 1 -- Contact form non-degeneracy: fully proved -- Whitney 
GameTheory_Full_Pack.html	GameTheory_Full_Pack#20	The Painting and the Proof	open	open	-	ContactHomology.lean	y remains. It is labeled honestly. theorem g6_unconditional_closure (v : Crystal.PhaseVector) : ∃ m ≤ 33, isCrystalSaturated (applyG^[m] v) ∧ isEigenmodeLocked (applyG^[m] v) := by
GameTheory_Full_Pack.html	GameTheory_Full_Pack#21	The Painting and the Proof	open	open	-	ContactHomology.lean	m] v) := by sorry -- ISSUE #6 (OPEN) — last sorry in the Collatz–dm³ bridge -- Blocked by: Mathlib 4.28 missing ContactHomology.lean -- Closes: Issues #20, #13 partial, Collatz–dm³
GameTheory_Full_Pack.html	GameTheory_Full_Pack#22	The Painting and the Proof	conjecture	conjecture	-	ContactHomology.lean	SSUE #6 (OPEN) — last sorry in the Collatz–dm³ bridge -- Blocked by: Mathlib 4.28 missing ContactHomology.lean -- Closes: Issues #20, #13 partial, Collatz–dm³ bridge The Central Op
GameTheory_Full_Pack.html	GameTheory_Full_Pack#23	The Painting and the Proof	conjecture	conjecture	-	ContactHomology.lean	EN) — last sorry in the Collatz–dm³ bridge -- Blocked by: Mathlib 4.28 missing ContactHomology.lean -- Closes: Issues #20, #13 partial, Collatz–dm³ bridge The Central Open Question
GameTheory_Full_Pack.html	GameTheory_Full_Pack#24	The Painting and the Proof	conjecture	conjecture	-	-	xpressed as an iterated operator orbit G, there exists a unique volatility/noise threshold σ* ≈ 1/3 above which positional control of a critical node is the unique payoff-dominant 
GameTheory_Full_Pack.html	GameTheory_Full_Pack#25	The Painting and the Proof	hypothesis	conjecture	-	-	eral proof would require a unified fixed-point theorem bridging stochastic games and contact geometry — specifically, closing the Gronwall contraction below ε₀ (AXLE Issue #13) wit
GameTheory_Full_Pack.html	GameTheory_Full_Pack#26	The Painting and the Proof	hypothesis	conjecture	-	-	Open Most open component (iii) Bridge: game-theoretic value gap ↔ contact-geometric fold Open Issue #6 (hyper-Mahlo) The Ceiling Theorem Higher Mahlo ranks force failures of the Ge
GameTheory_Full_Pack.html	GameTheory_Full_Pack#27	The Painting and the Proof	conjecture	conjecture	-	-	ng is a theorem. The Monster Law finds it from the operator side. Kanamori finds it from the cardinal side. They meet at the same ceiling. Future Work Five Open Problems O1 — Graph
GameTheory_Full_Pack.html	GameTheory_Full_Pack#28	The Operator Orbit G = U∘F∘K∘C	empirical	-	measured	-	Currently computed numerically via value iteration. O3 — Multi-Player Extend to multi-player mean-field games and dynamic node acquisition. Two-player fixed-capacity model is the s
GameTheory_Full_Pack.html	GameTheory_Full_Pack#29	Four Operators — Definitions	hypothesis	conjecture	-	-	emiconductor supply chains, prediction markets, dark pools. Financial microstructure maps directly onto 3-node structure. O5 — Issue #6 Close AXLE Issue #6: hyper-Mahlo fixed point
GameTheory_Full_Pack.html	GameTheory_Full_Pack#30	Parameters (Table 1)	proved	proved	-	Main_v6.lean	dit — 9 Open Issues These are honest admits, not placeholder conveniences. Each is labeled with the blocking reason. Issue #6 is the critical path : closing it closes four other pr
GameTheory_Full_Pack.html	GameTheory_Full_Pack#31	The Value Gap ΔV(σ)	hypothesis	conjecture	-	Main_v6.lean	path : closing it closes four other problems in sequence. PROVED · stabilityRadius = 1/3 Exact by rfl. No sorry ever. Main_v6.lean Issue #6 · CRITICAL PATH Hyper-Mahlo fixed point 
GameTheory_Full_Pack.html	GameTheory_Full_Pack#32	Lean 4 Formal Proofs	open	open	-	Events.lean	Events.lean Blocks: Collatz fingerprint formalization Issue #16 Regeneration loop invariant after g₆ cycles (full transfinite). regeneration_loop_invariant.lean Partial proof exist
GameTheory_Full_Pack.html	GameTheory_Full_Pack#33	Lean 4 Formal Proofs	open	open	-	Main_v6.lean	Floquet multiplier analysis for spiral return. Main_v6.lean Spectral theory gap in Mathlib4 Issue #18 IPR_trib &gt; IPR_fib formal bound. SwarmSimulator.lean Numerical evidence exi
GameTheory_Full_Pack.html	GameTheory_Full_Pack#34	References	open	open	-	Main_v6.lean	old on paper. Edwin Binney 3rd Collection, San Diego Museum of Art, 1990.136. Public domain. AXLE Repository. github.com/TOTOGT/AXLE ↗ Main_v6.lean, AutophagyDm3_v2.lean, MahloClos
Sportal.html	Sportal#1	D2: Complete Completeness	conjecture	conjecture	-	-	tification criterion. COPY PROMPT Prompt D2.3 — G⁶ horizon Open problem: χ(H*(X⁶)) = 33 ∀n I have reached D2. I want to contribute to G⁶ — the open horizon of the Principia Orthogo
about-author.html	about-author#1		established	proved	cited	-	ts itself in public. Working papers in Volume VI have refuted an algebraic bridge in this author&rsquo;s own material, traced a five-domain convergence table to a row with no sourc
about-author.html	about-author#2		conjecture	conjecture	-	-	bridge in this author&rsquo;s own material, traced a five-domain convergence table to a row with no source, and corrected an ESTABLISHED badge on a number that the chapter owning i
about-author.html	about-author#3		not claimed	open	-	-	to a row with no source, and corrected an ESTABLISHED badge on a number that the chapter owning it lists as an open conjecture. Those documents were published rather than quietly f
about-author.html	about-author#4		proved	proved	-	-	y fixed. State what is not claimed The dm&sup3; system is a toy: an explicit closed form, one attracting limit cycle, and a basin whose inner edge has been located numerically to e
about-series.html	about-series#1		established	proved	cited	-	iddot; Fold U &middot; Unfolding G &middot; Generation Orientation Where Book 3 Sits Principia Orthogona is a living series. Book 3, The Mini-Beast, is the applied volume: it takes
about-series.html	about-series#2		conjecture	conjecture	-	-	; attractor &mdash; Vol V &middot; G5 Complete Completeness &middot; The Seed G(&#119982;) = &#119982; Print + eBook Vol VI &middot; G6 G6 Crystal &middot; Roots &chi;(H*(X&#8310;)
about-series.html	about-series#3		proved	proved	-	-	ral levels, then Book 3 as the test. This is the slower route and the one that makes the Coherence Bridge chapter legible as a category claim rather than a table. If you want to kn
banking-butterfly-preprint.html	banking-butterfly-preprint#1	7. LATAM Central Banks: The Largest Exposed Sovereign Clients	established	proved	cited	-	n unsecured short-term credit, in the same national financial system. Whether that gap reflects credit risk alone or something closer to what this paper calls captivity pricing is 
banking-butterfly-preprint.html	banking-butterfly-preprint#2	7.5 The Brazilian Case: A Dual-Market Supplement	established	proved	cited	-	Interest Act because certain promissory notes refer to interest being calculated 'per annum' or 'annually.'" Illinois subsequently considered legislation validating the 365/360 met
banking-butterfly-preprint.html	banking-butterfly-preprint#3	7.5 The Brazilian Case: A Dual-Market Supplement	established	proved	cited	-	leg of each settlement. The disclosure defence therefore does not apply to Layer 2: there is nothing disclosed. This distinction is legally significant. The LIBOR manipulation sett
banking-butterfly-preprint.html	banking-butterfly-preprint#4	11.1 Model Contract Clause	empirical	-	measured	-	ent precision standards, coordinating with the BIS Committee on Payments and Market Infrastructures (CPMI), could establish this as a regional best practice and create the data inf
banking-butterfly-preprint.html	banking-butterfly-preprint#5	12. Conclusions	empirical	-	measured	-	or welcomes correspondence from central bank research and risk management departments, banking supervisors, academic economists, and institutional investors. Collaborators interest
ch-belousov-zhabotinsky.html	ch-belousov-zhabotinsky#1		proved	proved	-	-	le. The laws of thermodynamics, they said, forbid perpetual oscillation in a closed system. He was correct. They were wrong about what the laws say. Anatol Zhabotinsky revived the 
ch-belousov-zhabotinsky.html	ch-belousov-zhabotinsky#2	Spiral Waves &#x2014; Zhabotinsky and Winfree	conjecture	conjecture	-	-	verse. Chaos is the limit as n&#x2192;2; order is the limit as n&#x2192;&#x221E; (or more precisely, as the dominant root approaches &#x03C4;=2 from below). [STUB &#x2014; this dua
ch-belousov-zhabotinsky.html	ch-belousov-zhabotinsky#3	Period-Doubling and the Route to Chaos &#x2014; Roux 1983	proved	proved	-	-	rder is the limit as n&#x2192;&#x221E; (or more precisely, as the dominant root approaches &#x03C4;=2 from below). [STUB &#x2014; this duality is the central conjecture of the Comp
ch-belousov-zhabotinsky.html	ch-belousov-zhabotinsky#4	Period-Doubling and the Route to Chaos &#x2014; Roux 1983	not claimed	open	-	-	me notes, Principia Orthogona G1&#x2013;G9 What that claims, and what it does not. Ordered, oscillatory behaviour is found at every scale &#x2014; that much is observation. It does
ch-belousov-zhabotinsky.html	ch-belousov-zhabotinsky#5	The Computer as Legibility Device	proved	proved	-	-	for dm&#xB3;: it mechanises the geometry, makes the operator chain executable, lets the theorem-finder see what the limit cycle looks like before the Lean proof closes. The two Lea
ch-belousov-zhabotinsky.html	ch-belousov-zhabotinsky#6	The Computer as Legibility Device	conjecture	conjecture	-	-	phase_singularity_is_legendrian_singularity (M : ContactManifold) (tip : M) : IsPhaseSingularity tip &#x2192; IsLegendriansingSingularity tip M.contactStructure -- Anti-period-doub
ch-belousov-zhabotinsky.html	ch-belousov-zhabotinsky#7	Curriculum Placement &#x2014; Complex Systems Arc	conjecture	conjecture	-	-	i-period-doubling duality (OPEN CONJECTURE) axiom feigenbaum_nBonacci_duality : &#x2200; n : &#x2115;, n &#x2265; 2 &#x2192; feigenbaumLevel n &#x2248; 2 * (nBonacciRoot n - 1) := 
ch-belousov-zhabotinsky.html	ch-belousov-zhabotinsky#8	Curriculum Placement &#x2014; Complex Systems Arc	conjecture	conjecture	-	-	elousov-zhabotinsky (this chapter) &#x2014; temporal + spatial oscillation; period-doubling cascade; quantum-to-cosmic claim ch-mandelbrot-fractals &#x2014; Hausdorff dimension lad
ch-catgt-zeolite.html	ch-catgt-zeolite#1	Zeolites &mdash; Order Matters	conjecture	conjecture	-	-	al_selectivity (ii) A reaction pathway \(\gamma\) reaches the stable fixed point \(x^*\) only if \[\max_t\, r(\gamma(t)) \leq r^*(\lambda) = \sqrt{J/\lambda}.\] &#x26A0; cond. Glob
ch-catgt-zeolite.html	ch-catgt-zeolite#2	Zeolites &mdash; Order Matters	empirical	-	measured	CatGT_Main.lean	(\gamma(t)) \leq r^*(\lambda) = \sqrt{J/\lambda}.\] &#x26A0; cond. Global Contactomorphism Conjecture (iii) Selectivity factor: \[\sigma = 1 - \frac{J}{\lambda \cdot r_\text{pore}^
ch-catgt-zeolite.html	ch-catgt-zeolite#3	The Catalyst Contact Manifold	kernel-checked	-	kernel	-	&#x26A0; ensemble_scaling await bimetallic surface model &#x2192; Part III &#x26A0; dnls_norm_conservation_ideal structural note; await ODE.Basic Total: 9 closed &middot; 0 admits 
ch-catgt-zeolite.html	ch-catgt-zeolite#4	Theorem 1 &mdash; Helical Selectivity Principle (HSP)	conjecture	conjecture	-	-	ross domains when the coupling-to-binding ratio is identified appropriately. Domains with solid Lean backing are marked; the remaining are derived conditional on the Global or Plas
ch-catgt-zeolite.html	ch-catgt-zeolite#5	The Non-Commutativity of Catalysts	open	open	-	DustyPlasma.lean	0.1 V_A; S&#x1D2; &#x2248; 10&#x2074; DustyPlasma.lean 13&#x2713;; MMS grounded Financial markets (CapitalGuard) \(D_s/\gamma\) EKF regime radius; live Sharpe 2.43 Implemented v2.1
ch-catgt-zeolite.html	ch-catgt-zeolite#6	The Coherence Bridge &mdash; 18 Domains	open	open	-	GTCT_BSD_Bridge.lean	eciprocal phase; Verdet constant In preparation (GOMC Vol. IV) Dusty plasma \(\alpha_\text{dust}/\kappa^*\) \(d_f \approx 1.6\)&ndash;\(1.8\); \(\mu_{\max} = -0.42\) Vol. III Ch. 3
ch-catgt-zeolite.html	ch-catgt-zeolite#7	The Coherence Bridge &mdash; 18 Domains	conjecture	conjecture	-	-	(2)}|\) \(\lambda_c(n) \to 7/6\) for \(n \geq 4\) Zenodo 20077205; Lean pending &sect; 6 Falsifiable Predictions (7&ndash;10) All four follow from Theorem 1 conditional on the Glob
ch-catgt-zeolite.html	ch-catgt-zeolite#8	The Chemistry Arc &mdash; BZ, Turing, Zeolites	conjecture	conjecture	-	-	a\) is the universal constraint. The operators G = U &#x2218; F &#x2218; K &#x2218; C act on it. The fixed point is \(x^*\). The rate of convergence is &mu; = &minus;2. &sect; 8 Ce
ch-catgt-zeolite.html	ch-catgt-zeolite#9	Central Open Problems	open	open	-	CatGT_Main.lean	Genuine open problem in contact geometry. Not a Lean tooling issue. Proof would require symplectic reduction of the DNLS energy functional followed by contactomorphism to \(\ker(\a
ch-catgt-zeolite.html	ch-catgt-zeolite#10	Central Open Problems	open	open	-	CatGT_Main.lean	a Lean tooling issue. Proof would require symplectic reduction of the DNLS energy functional followed by contactomorphism to \(\ker(\alpha_\text{cat})\). Open &mdash; Part II CatGT
ch-catgt-zeolite.html	ch-catgt-zeolite#11	Central Open Problems	empirical	-	measured	-	ls_norm_conservation_ideal ... := by admit &#x2190; Belousov-Zhabotinsky CatGT &middot; GOMC Opus Part I &middot; G6 LLC 2026 &middot; Zenodo Turing &middot; Morphogenesis &#x2192;
ch-curie.html	ch-curie#1	O Operador do Frio	measured	-	measured	-	ises the distance to the threshold $T_C$. The divergence $\chi \to \infty$ as $T \to T_C^+$ is the signal of the imminent fold F: the system is at the edge of the Whitney A1 singul
ch-curie.html	ch-curie#2	O Sorry de Weiss — Decomposição	measured	-	measured	-	ou o Nobel por $y_t$. O sorry C.1c é o que resta — e sabe-se agora exatamente o que é. 🇺🇸 English Secondary The Curie-Weiss Law predicts χ ~ (T − T_C)^{−1}, i.e., critical exponent
ch-curie.html	ch-curie#3	A Variedade de Contato do Ímã	established	proved	cited	-	ma : the contact form $\alpha = d\kappa - r\,d\phi$ must remain non-degenerate under dimensional deformation, and this condition fixes the $Z_r$ renormalisation coefficient. Nearly
ch-curie.html	ch-curie#4	A Variedade de Contato do Ímã	measured	-	measured	-	uces $\gamma = 6/5$ exactly — non-perturbatively in $\varepsilon$. The residual gap of $0.037$ to experiment is identified as the field anomalous dimension $\eta$, isolated in sorr
ch-d2-academic.html	ch-d2-academic#1	From External Adaptation to Internal Transformation	measured	-	measured	-	re Pythagoras, in stone. The Ħal Saflieni Hypogeum in Malta (c. 3600–2500 BCE) — the world's only known prehistoric underground temple, carved from solid limestone before the Great
ch-d2-academic.html	ch-d2-academic#2	1.1 The Greek parallel: undirected versus directed evolution	established	proved	cited	-	ne of that needs the TOGT chain to be true. What is proposed, not exact, is the mapping onto the operator chain — and it is stated here as a specific, falsifiable structural readin
ch-d2-academic.html	ch-d2-academic#3	1.1 The Greek parallel: undirected versus directed evolution	conjecture	conjecture	-	-	ssible); the comma — the point at which the closed ratio system registers its own irreducible inconsistency — plays the role of F; the historical resolution to equal temperament pl
